publication_date,positivity_score,negativity_score,bing_liu_pos,bing_liu_neg,sentimentType,sentimentCount
2019-01-01T18:20:00Z,0.6470588235294118,0.35294117647058826,55,30,positive,55
2019-01-01T18:20:00Z,0.6470588235294118,0.35294117647058826,55,30,negative,30
2019-01-01T21:09:24Z,0.4782608695652174,0.5217391304347826,11,12,positive,11
2019-01-01T21:09:24Z,0.4782608695652174,0.5217391304347826,11,12,negative,12
2019-01-03T00:38:08Z,0.4,0.6,4,6,positive,4
2019-01-03T00:38:08Z,0.4,0.6,4,6,negative,6
2019-01-03T04:37:47Z,0.6923076923076923,0.3076923076923077,27,12,positive,27
2019-01-03T04:37:47Z,0.6923076923076923,0.3076923076923077,27,12,negative,12
2019-01-03T07:19:58Z,0.6666666666666666,0.3333333333333333,8,4,positive,8
2019-01-03T07:19:58Z,0.6666666666666666,0.3333333333333333,8,4,negative,4
2019-01-03T05:14:01Z,0.8,0.2,4,1,positive,4
2019-01-03T05:14:01Z,0.8,0.2,4,1,negative,1
2019-01-03T08:22:00Z,0.42857142857142855,0.5714285714285714,6,8,positive,6
2019-01-03T08:22:00Z,0.42857142857142855,0.5714285714285714,6,8,negative,8
2019-01-03T06:54:21Z,0.6,0.4,6,4,positive,6
2019-01-03T06:54:21Z,0.6,0.4,6,4,negative,4
2019-01-03T10:42:00Z,0.5866666666666667,0.41333333333333333,88,62,positive,88
2019-01-03T10:42:00Z,0.5866666666666667,0.41333333333333333,88,62,negative,62
2019-01-03T14:35:00Z,0.75,0.25,6,2,positive,6
2019-01-03T14:35:00Z,0.75,0.25,6,2,negative,2
2019-01-03T16:03:05Z,0.6666666666666666,0.3333333333333333,10,5,positive,10
2019-01-03T16:03:05Z,0.6666666666666666,0.3333333333333333,10,5,negative,5
2019-01-03T16:22:26Z,0.7692307692307693,0.23076923076923078,10,3,positive,10
2019-01-03T16:22:26Z,0.7692307692307693,0.23076923076923078,10,3,negative,3
2019-01-03T15:54:38Z,0.43243243243243246,0.5675675675675675,16,21,positive,16
2019-01-03T15:54:38Z,0.43243243243243246,0.5675675675675675,16,21,negative,21
2019-01-04T09:36:17Z,0.6153846153846154,0.38461538461538464,8,5,positive,8
2019-01-04T09:36:17Z,0.6153846153846154,0.38461538461538464,8,5,negative,5
2019-01-04T12:52:34Z,0.7058823529411765,0.29411764705882354,12,5,positive,12
2019-01-04T12:52:34Z,0.7058823529411765,0.29411764705882354,12,5,negative,5
2019-01-06T22:23:00Z,0.75,0.25,9,3,positive,9
2019-01-06T22:23:00Z,0.75,0.25,9,3,negative,3
2019-01-07T06:00:01Z,0.8181818181818182,0.18181818181818182,9,2,positive,9
2019-01-07T06:00:01Z,0.8181818181818182,0.18181818181818182,9,2,negative,2
2019-01-07T09:41:00Z,0.5357142857142857,0.4642857142857143,15,13,positive,15
2019-01-07T09:41:00Z,0.5357142857142857,0.4642857142857143,15,13,negative,13
2019-01-07T15:03:07Z,0.6666666666666666,0.3333333333333333,2,1,positive,2
2019-01-07T15:03:07Z,0.6666666666666666,0.3333333333333333,2,1,negative,1
2019-01-07T16:24:38Z,0.7692307692307693,0.23076923076923078,10,3,positive,10
2019-01-07T16:24:38Z,0.7692307692307693,0.23076923076923078,10,3,negative,3
2019-01-07T22:00:25Z,0.75,0.25,3,1,positive,3
2019-01-07T22:00:25Z,0.75,0.25,3,1,negative,1
2019-01-08T09:35:32Z,0.8235294117647058,0.17647058823529413,14,3,positive,14
2019-01-08T09:35:32Z,0.8235294117647058,0.17647058823529413,14,3,negative,3
2019-01-09T04:49:00Z,0.6692307692307692,0.33076923076923076,87,43,positive,87
2019-01-09T04:49:00Z,0.6692307692307692,0.33076923076923076,87,43,negative,43
2019-01-09T13:50:50Z,0.76,0.24,19,6,positive,19
2019-01-09T13:50:50Z,0.76,0.24,19,6,negative,6
2019-01-09T15:00:00Z,0.25,0.75,2,6,positive,2
2019-01-09T15:00:00Z,0.25,0.75,2,6,negative,6
2019-01-09T20:26:05Z,0.6842105263157895,0.3157894736842105,13,6,positive,13
2019-01-09T20:26:05Z,0.6842105263157895,0.3157894736842105,13,6,negative,6
2019-01-10T04:00:02Z,0.32,0.68,8,17,positive,8
2019-01-10T04:00:02Z,0.32,0.68,8,17,negative,17
2019-01-10T04:00:02Z,0.42105263157894735,0.5789473684210527,8,11,positive,8
2019-01-10T04:00:02Z,0.42105263157894735,0.5789473684210527,8,11,negative,11
2019-01-10T09:40:55Z,0.5238095238095238,0.47619047619047616,11,10,positive,11
2019-01-10T09:40:55Z,0.5238095238095238,0.47619047619047616,11,10,negative,10
2019-01-10T12:13:00Z,0.37264150943396224,0.6273584905660378,79,133,positive,79
2019-01-10T12:13:00Z,0.37264150943396224,0.6273584905660378,79,133,negative,133
2019-01-10T12:09:23Z,0.47619047619047616,0.5238095238095238,10,11,positive,10
2019-01-10T12:09:23Z,0.47619047619047616,0.5238095238095238,10,11,negative,11
2019-01-10T14:00:00Z,0.84,0.16,21,4,positive,21
2019-01-10T14:00:00Z,0.84,0.16,21,4,negative,4
2019-01-10T13:00:38Z,0.07692307692307693,0.9230769230769231,1,12,positive,1
2019-01-10T13:00:38Z,0.07692307692307693,0.9230769230769231,1,12,negative,12
2019-01-10T22:12:00Z,0.5205479452054794,0.4794520547945205,114,105,positive,114
2019-01-10T22:12:00Z,0.5205479452054794,0.4794520547945205,114,105,negative,105
2019-01-10T14:13:03Z,0.5,0.5,1,1,positive,1
2019-01-10T14:13:03Z,0.5,0.5,1,1,negative,1
2019-01-11T05:45:15Z,0.5769230769230769,0.4230769230769231,15,11,positive,15
2019-01-11T05:45:15Z,0.5769230769230769,0.4230769230769231,15,11,negative,11
2019-01-11T06:16:00Z,0.4444444444444444,0.5555555555555556,4,5,positive,4
2019-01-11T06:16:00Z,0.4444444444444444,0.5555555555555556,4,5,negative,5
2019-01-11T06:16:00Z,0.5454545454545454,0.45454545454545453,6,5,positive,6
2019-01-11T06:16:00Z,0.5454545454545454,0.45454545454545453,6,5,negative,5
2019-01-10T13:18:00Z,0.5,0.5,7,7,positive,7
2019-01-10T13:18:00Z,0.5,0.5,7,7,negative,7
2019-01-11T12:32:42Z,0.8,0.2,4,1,positive,4
2019-01-11T12:32:42Z,0.8,0.2,4,1,negative,1
2019-01-11T17:10:10Z,0.75,0.25,12,4,positive,12
2019-01-11T17:10:10Z,0.75,0.25,12,4,negative,4
2019-01-11T19:07:00Z,0.6666666666666666,0.3333333333333333,12,6,positive,12
2019-01-11T19:07:00Z,0.6666666666666666,0.3333333333333333,12,6,negative,6
2019-01-12T05:36:00Z,0.8035714285714286,0.19642857142857142,135,33,positive,135
2019-01-12T05:36:00Z,0.8035714285714286,0.19642857142857142,135,33,negative,33
2019-01-12T05:16:00Z,0.8132530120481928,0.18674698795180722,135,31,positive,135
2019-01-12T05:16:00Z,0.8132530120481928,0.18674698795180722,135,31,negative,31
2019-01-12T07:04:33Z,0.6666666666666666,0.3333333333333333,6,3,positive,6
2019-01-12T07:04:33Z,0.6666666666666666,0.3333333333333333,6,3,negative,3
2019-01-12T07:46:43Z,0.8823529411764706,0.11764705882352941,15,2,positive,15
2019-01-12T07:46:43Z,0.8823529411764706,0.11764705882352941,15,2,negative,2
2019-01-12T07:46:43Z,0.8571428571428571,0.14285714285714285,12,2,positive,12
2019-01-12T07:46:43Z,0.8571428571428571,0.14285714285714285,12,2,negative,2
2019-01-11T12:32:42Z,1,0,3,0,positive,3
2019-01-11T12:32:42Z,1,0,3,0,negative,0
2019-01-13T06:07:00Z,0.7844311377245509,0.2155688622754491,131,36,positive,131
2019-01-13T06:07:00Z,0.7844311377245509,0.2155688622754491,131,36,negative,36
2019-01-13T20:54:00Z,0.9411764705882353,0.058823529411764705,16,1,positive,16
2019-01-13T20:54:00Z,0.9411764705882353,0.058823529411764705,16,1,negative,1
2019-01-14T17:50:00Z,0.6176470588235294,0.38235294117647056,21,13,positive,21
2019-01-14T17:50:00Z,0.6176470588235294,0.38235294117647056,21,13,negative,13
2019-01-15T20:23:00Z,0.9565217391304348,0.043478260869565216,22,1,positive,22
2019-01-15T20:23:00Z,0.9565217391304348,0.043478260869565216,22,1,negative,1
2019-01-11T13:09:38Z,0.71698113207547165,0.2830188679245283,114,45,positive,114
2019-01-11T13:09:38Z,0.71698113207547165,0.2830188679245283,114,45,negative,45
2019-01-16T15:20:03Z,0.6341463414634146,0.36585365853658536,26,15,positive,26
2019-01-16T15:20:03Z,0.6341463414634146,0.36585365853658536,26,15,negative,15
2019-01-16T11:52:30Z,0.8333333333333334,0.16666666666666666,5,1,positive,5
2019-01-16T11:52:30Z,0.8333333333333334,0.16666666666666666,5,1,negative,1
2019-01-11T13:09:38Z,0.72,0.28,108,42,positive,108
2019-01-11T13:09:38Z,0.72,0.28,108,42,negative,42
2019-01-11T13:09:38Z,0.6556291390728477,0.3443708609271523,99,52,positive,99
2019-01-11T13:09:38Z,0.6556291390728477,0.3443708609271523,99,52,negative,52
2019-01-17T11:30:27Z,0.8461538461538461,0.15384615384615385,11,2,positive,11
2019-01-17T11:30:27Z,0.8461538461538461,0.15384615384615385,11,2,negative,2
2019-01-17T15:00:00Z,0.6,0.4,21,14,positive,21
2019-01-17T15:00:00Z,0.6,0.4,21,14,negative,14
2019-01-17T21:10:00Z,0.7988505747126436,0.20114942528735633,139,35,positive,139
2019-01-17T21:10:00Z,0.7988505747126436,0.20114942528735633,139,35,negative,35
2019-01-11T13:09:38Z,0.6394557823129252,0.36054421768707484,94,53,positive,94
2019-01-11T13:09:38Z,0.6394557823129252,0.36054421768707484,94,53,negative,53
2019-01-18T07:13:17Z,NA,NA,0,0,positive,0
2019-01-18T07:13:17Z,NA,NA,0,0,negative,0
2019-01-18T17:49:15Z,0.703125,0.296875,45,19,positive,45
2019-01-18T17:49:15Z,0.703125,0.296875,45,19,negative,19
2019-01-20T01:37:18Z,0.5,0.5,15,15,positive,15
2019-01-20T01:37:18Z,0.5,0.5,15,15,negative,15
2019-01-19T22:40:00Z,0.6054054054054054,0.3945945945945946,112,73,positive,112
2019-01-19T22:40:00Z,0.6054054054054054,0.3945945945945946,112,73,negative,73
2019-01-20T19:00:50Z,0.3333333333333333,0.6666666666666666,4,8,positive,4
2019-01-20T19:00:50Z,0.3333333333333333,0.6666666666666666,4,8,negative,8
2019-01-21T00:15:27Z,0,1,0,3,positive,0
2019-01-21T00:15:27Z,0,1,0,3,negative,3
2019-01-21T08:31:19Z,0.6153846153846154,0.38461538461538464,8,5,positive,8
2019-01-21T08:31:19Z,0.6153846153846154,0.38461538461538464,8,5,negative,5
2019-01-21T09:50:41Z,0.5617977528089888,0.43820224719101125,50,39,positive,50
2019-01-21T09:50:41Z,0.5617977528089888,0.43820224719101125,50,39,negative,39
2019-01-21T08:10:43Z,0.6666666666666666,0.3333333333333333,6,3,positive,6
2019-01-21T08:10:43Z,0.6666666666666666,0.3333333333333333,6,3,negative,3
2019-01-21T11:03:57Z,0.3698630136986301,0.6301369863013698,27,46,positive,27
2019-01-21T11:03:57Z,0.3698630136986301,0.6301369863013698,27,46,negative,46
2019-01-21T13:41:48Z,0.5909090909090909,0.4090909090909091,13,9,positive,13
2019-01-21T13:41:48Z,0.5909090909090909,0.4090909090909091,13,9,negative,9
2019-01-21T13:53:00Z,0.7142857142857143,0.2857142857142857,5,2,positive,5
2019-01-21T13:53:00Z,0.7142857142857143,0.2857142857142857,5,2,negative,2
2019-01-21T19:01:00Z,0.7894736842105263,0.21052631578947367,15,4,positive,15
2019-01-21T19:01:00Z,0.7894736842105263,0.21052631578947367,15,4,negative,4
2019-01-21T23:01:00Z,0.6,0.4,3,2,positive,3
2019-01-21T23:01:00Z,0.6,0.4,3,2,negative,2
2019-01-21T23:06:17Z,0.75,0.25,9,3,positive,9
2019-01-21T23:06:17Z,0.75,0.25,9,3,negative,3
2019-01-21T23:06:02Z,0.7777777777777778,0.2222222222222222,7,2,positive,7
2019-01-21T23:06:02Z,0.7777777777777778,0.2222222222222222,7,2,negative,2
2019-01-21T23:10:12Z,0.625,0.375,5,3,positive,5
2019-01-21T23:10:12Z,0.625,0.375,5,3,negative,3
2019-01-21T23:05:27Z,0.6,0.4,3,2,positive,3
2019-01-21T23:05:27Z,0.6,0.4,3,2,negative,2
2019-01-21T23:05:27Z,0.6,0.4,3,2,positive,3
2019-01-21T23:05:27Z,0.6,0.4,3,2,negative,2
2019-01-21T23:06:02Z,0.6666666666666666,0.3333333333333333,4,2,positive,4
2019-01-21T23:06:02Z,0.6666666666666666,0.3333333333333333,4,2,negative,2
2019-01-21T23:55:10Z,0.5555555555555556,0.4444444444444444,5,4,positive,5
2019-01-21T23:55:10Z,0.5555555555555556,0.4444444444444444,5,4,negative,4
2019-01-21T23:55:00Z,0.4,0.6,4,6,positive,4
2019-01-21T23:55:00Z,0.4,0.6,4,6,negative,6
2019-01-22T00:13:57Z,0.6,0.4,3,2,positive,3
2019-01-22T00:13:57Z,0.6,0.4,3,2,negative,2
2019-01-22T00:13:20Z,0.7,0.3,7,3,positive,7
2019-01-22T00:13:20Z,0.7,0.3,7,3,negative,3
2019-01-22T01:25:00Z,0.5,0.5,5,5,positive,5
2019-01-22T01:25:00Z,0.5,0.5,5,5,negative,5
2019-01-21T23:51:28Z,0.7142857142857143,0.2857142857142857,5,2,positive,5
2019-01-21T23:51:28Z,0.7142857142857143,0.2857142857142857,5,2,negative,2
2019-01-22T02:00:03Z,0.6666666666666666,0.3333333333333333,2,1,positive,2
2019-01-22T02:00:03Z,0.6666666666666666,0.3333333333333333,2,1,negative,1
2019-01-22T05:14:26Z,1,0,2,0,positive,2
2019-01-22T05:14:26Z,1,0,2,0,negative,0
2019-01-22T06:26:00Z,0.5714285714285714,0.42857142857142855,4,3,positive,4
2019-01-22T06:26:00Z,0.5714285714285714,0.42857142857142855,4,3,negative,3
2019-01-22T07:08:46Z,0.6666666666666666,0.3333333333333333,6,3,positive,6
2019-01-22T07:08:46Z,0.6666666666666666,0.3333333333333333,6,3,negative,3
2019-01-22T06:42:00Z,0.6666666666666666,0.3333333333333333,2,1,positive,2
2019-01-22T06:42:00Z,0.6666666666666666,0.3333333333333333,2,1,negative,1
2019-01-22T08:15:03Z,0.7142857142857143,0.2857142857142857,5,2,positive,5
2019-01-22T08:15:03Z,0.7142857142857143,0.2857142857142857,5,2,negative,2
2019-01-22T08:50:39Z,0.5625,0.4375,9,7,positive,9
2019-01-22T08:50:39Z,0.5625,0.4375,9,7,negative,7
2019-01-22T09:21:47Z,1,0,2,0,positive,2
2019-01-22T09:21:47Z,1,0,2,0,negative,0
2019-01-22T09:34:43Z,0.6666666666666666,0.3333333333333333,10,5,positive,10
2019-01-22T09:34:43Z,0.6666666666666666,0.3333333333333333,10,5,negative,5
2019-01-22T09:38:56Z,0.8888888888888888,0.1111111111111111,8,1,positive,8
2019-01-22T09:38:56Z,0.8888888888888888,0.1111111111111111,8,1,negative,1
2019-01-22T08:45:31Z,0.42857142857142855,0.5714285714285714,9,12,positive,9
2019-01-22T08:45:31Z,0.42857142857142855,0.5714285714285714,9,12,negative,12
2019-01-22T09:11:00Z,0.75,0.25,6,2,positive,6
2019-01-22T09:11:00Z,0.75,0.25,6,2,negative,2
2019-01-22T11:00:00Z,0.625,0.375,10,6,positive,10
2019-01-22T11:00:00Z,0.625,0.375,10,6,negative,6
2019-01-22T08:52:22Z,0.75,0.25,6,2,positive,6
2019-01-22T08:52:22Z,0.75,0.25,6,2,negative,2
2019-01-22T10:49:09Z,0.5454545454545454,0.45454545454545453,12,10,positive,12
2019-01-22T10:49:09Z,0.5454545454545454,0.45454545454545453,12,10,negative,10
2019-01-22T10:57:00Z,0.5,0.5,1,1,positive,1
2019-01-22T10:57:00Z,0.5,0.5,1,1,negative,1
2019-01-22T13:21:00Z,0.782608695652174,0.21739130434782608,18,5,positive,18
2019-01-22T13:21:00Z,0.782608695652174,0.21739130434782608,18,5,negative,5
2019-01-22T02:12:30Z,0.5714285714285714,0.42857142857142855,4,3,positive,4
2019-01-22T02:12:30Z,0.5714285714285714,0.42857142857142855,4,3,negative,3
2019-01-22T08:50:39Z,0.48,0.52,12,13,positive,12
2019-01-22T08:50:39Z,0.48,0.52,12,13,negative,13
2019-01-22T15:56:02Z,0.8,0.2,4,1,positive,4
2019-01-22T15:56:02Z,0.8,0.2,4,1,negative,1
2019-01-22T16:26:29Z,0.8181818181818182,0.18181818181818182,9,2,positive,9
2019-01-22T16:26:29Z,0.8181818181818182,0.18181818181818182,9,2,negative,2
2019-01-22T18:44:49Z,0.25,0.75,1,3,positive,1
2019-01-22T18:44:49Z,0.25,0.75,1,3,negative,3
2019-01-23T01:58:59Z,1,0,4,0,positive,4
2019-01-23T01:58:59Z,1,0,4,0,negative,0
2019-01-22T08:30:05Z,1,0,12,0,positive,12
2019-01-22T08:30:05Z,1,0,12,0,negative,0
2019-01-23T09:13:10Z,0.6666666666666666,0.3333333333333333,2,1,positive,2
2019-01-23T09:13:10Z,0.6666666666666666,0.3333333333333333,2,1,negative,1
2019-01-23T14:58:16Z,0.75,0.25,3,1,positive,3
2019-01-23T14:58:16Z,0.75,0.25,3,1,negative,1
2019-01-23T20:46:45Z,0.5,0.5,4,4,positive,4
2019-01-23T20:46:45Z,0.5,0.5,4,4,negative,4
2019-01-24T07:02:14Z,0.9230769230769231,0.07692307692307693,12,1,positive,12
2019-01-24T07:02:14Z,0.9230769230769231,0.07692307692307693,12,1,negative,1
2019-01-24T08:03:48Z,0.5294117647058824,0.47058823529411764,9,8,positive,9
2019-01-24T08:03:48Z,0.5294117647058824,0.47058823529411764,9,8,negative,8
2019-01-24T10:30:00Z,0.7045454545454546,0.29545454545454547,31,13,positive,31
2019-01-24T10:30:00Z,0.7045454545454546,0.29545454545454547,31,13,negative,13
2019-01-24T15:23:34Z,1,0,1,0,positive,1
2019-01-24T15:23:34Z,1,0,1,0,negative,0
2019-01-24T15:24:36Z,0.8571428571428571,0.14285714285714285,6,1,positive,6
2019-01-24T15:24:36Z,0.8571428571428571,0.14285714285714285,6,1,negative,1
2019-01-24T15:24:21Z,1,0,4,0,positive,4
2019-01-24T15:24:21Z,1,0,4,0,negative,0
2019-01-24T15:25:49Z,0.2727272727272727,0.7272727272727273,3,8,positive,3
2019-01-24T15:25:49Z,0.2727272727272727,0.7272727272727273,3,8,negative,8
2019-01-24T13:26:22Z,1,0,16,0,positive,16
2019-01-24T13:26:22Z,1,0,16,0,negative,0
2019-01-24T15:24:47Z,1,0,2,0,positive,2
2019-01-24T15:24:47Z,1,0,2,0,negative,0
2019-01-24T15:23:00Z,0.42857142857142855,0.5714285714285714,3,4,positive,3
2019-01-24T15:23:00Z,0.42857142857142855,0.5714285714285714,3,4,negative,4
2019-01-24T15:45:45Z,1,0,1,0,positive,1
2019-01-24T15:45:45Z,1,0,1,0,negative,0
2019-01-24T15:14:17Z,1,0,3,0,positive,3
2019-01-24T15:14:17Z,1,0,3,0,negative,0
2019-01-24T15:37:30Z,0.6666666666666666,0.3333333333333333,6,3,positive,6
2019-01-24T15:37:30Z,0.6666666666666666,0.3333333333333333,6,3,negative,3
2019-01-24T15:35:30Z,1,0,3,0,positive,3
2019-01-24T15:35:30Z,1,0,3,0,negative,0
2019-01-24T16:06:00Z,0.3333333333333333,0.6666666666666666,4,8,positive,4
2019-01-24T16:06:00Z,0.3333333333333333,0.6666666666666666,4,8,negative,8
2019-01-24T16:16:58Z,0.9,0.1,9,1,positive,9
2019-01-24T16:16:58Z,0.9,0.1,9,1,negative,1
2019-01-24T16:20:20Z,0.5416666666666666,0.4583333333333333,13,11,positive,13
2019-01-24T16:20:20Z,0.5416666666666666,0.4583333333333333,13,11,negative,11
2019-01-24T15:24:52Z,0.8888888888888888,0.1111111111111111,8,1,positive,8
2019-01-24T15:24:52Z,0.8888888888888888,0.1111111111111111,8,1,negative,1
2019-01-24T15:36:15Z,0.6363636363636364,0.36363636363636365,7,4,positive,7
2019-01-24T15:36:15Z,0.6363636363636364,0.36363636363636365,7,4,negative,4
2019-01-24T17:17:03Z,0.7142857142857143,0.2857142857142857,5,2,positive,5
2019-01-24T17:17:03Z,0.7142857142857143,0.2857142857142857,5,2,negative,2
2019-01-24T16:23:17Z,0.8888888888888888,0.1111111111111111,8,1,positive,8
2019-01-24T16:23:17Z,0.8888888888888888,0.1111111111111111,8,1,negative,1
2019-01-24T16:16:32Z,0.9230769230769231,0.07692307692307693,12,1,positive,12
2019-01-24T16:16:32Z,0.9230769230769231,0.07692307692307693,12,1,negative,1
2019-01-24T17:41:44Z,0.75,0.25,15,5,positive,15
2019-01-24T17:41:44Z,0.75,0.25,15,5,negative,5
2019-01-24T17:10:00Z,0.7333333333333333,0.26666666666666666,11,4,positive,11
2019-01-24T17:10:00Z,0.7333333333333333,0.26666666666666666,11,4,negative,4
2019-01-24T17:45:26Z,0.5625,0.4375,18,14,positive,18
2019-01-24T17:45:26Z,0.5625,0.4375,18,14,negative,14
2019-01-24T17:10:44Z,0.56,0.44,14,11,positive,14
2019-01-24T17:10:44Z,0.56,0.44,14,11,negative,11
2019-01-24T17:51:16Z,0.8,0.2,16,4,positive,16
2019-01-24T17:51:16Z,0.8,0.2,16,4,negative,4
2019-01-24T16:40:19Z,0.8,0.2,16,4,positive,16
2019-01-24T16:40:19Z,0.8,0.2,16,4,negative,4
2019-01-24T18:39:17Z,0.5217391304347826,0.4782608695652174,12,11,positive,12
2019-01-24T18:39:17Z,0.5217391304347826,0.4782608695652174,12,11,negative,11
2019-01-24T18:35:07Z,0.8095238095238095,0.19047619047619047,17,4,positive,17
2019-01-24T18:35:07Z,0.8095238095238095,0.19047619047619047,17,4,negative,4
2019-01-24T19:16:16Z,0.8571428571428571,0.14285714285714285,6,1,positive,6
2019-01-24T19:16:16Z,0.8571428571428571,0.14285714285714285,6,1,negative,1
2019-01-24T17:43:38Z,0.75,0.25,12,4,positive,12
2019-01-24T17:43:38Z,0.75,0.25,12,4,negative,4
2019-01-24T17:41:49Z,0.8,0.2,16,4,positive,16
2019-01-24T17:41:49Z,0.8,0.2,16,4,negative,4
2019-01-24T17:27:19Z,0.7142857142857143,0.2857142857142857,15,6,positive,15
2019-01-24T17:27:19Z,0.7142857142857143,0.2857142857142857,15,6,negative,6
2019-01-25T10:34:54Z,1,0,14,0,positive,14
2019-01-25T10:34:54Z,1,0,14,0,negative,0
2019-01-26T21:43:52Z,0.5909090909090909,0.4090909090909091,13,9,positive,13
2019-01-26T21:43:52Z,0.5909090909090909,0.4090909090909091,13,9,negative,9
2019-01-25T15:37:25Z,0.5555555555555556,0.4444444444444444,5,4,positive,5
2019-01-25T15:37:25Z,0.5555555555555556,0.4444444444444444,5,4,negative,4
2019-01-26T14:38:00Z,0.5833333333333334,0.4166666666666667,7,5,positive,7
2019-01-26T14:38:00Z,0.5833333333333334,0.4166666666666667,7,5,negative,5
2019-01-25T09:11:00Z,0.6923076923076923,0.3076923076923077,9,4,positive,9
2019-01-25T09:11:00Z,0.6923076923076923,0.3076923076923077,9,4,negative,4
2019-01-27T12:35:19Z,0.5873015873015873,0.4126984126984127,37,26,positive,37
2019-01-27T12:35:19Z,0.5873015873015873,0.4126984126984127,37,26,negative,26
2019-01-25T15:42:48Z,0.5128205128205128,0.48717948717948717,20,19,positive,20
2019-01-25T15:42:48Z,0.5128205128205128,0.48717948717948717,20,19,negative,19
2019-01-27T17:02:35Z,0.5666666666666667,0.43333333333333335,17,13,positive,17
2019-01-27T17:02:35Z,0.5666666666666667,0.43333333333333335,17,13,negative,13
2019-01-27T16:51:00Z,0.6666666666666666,0.3333333333333333,8,4,positive,8
2019-01-27T16:51:00Z,0.6666666666666666,0.3333333333333333,8,4,negative,4
2019-01-27T17:03:15Z,0.5701754385964912,0.4298245614035088,65,49,positive,65
2019-01-27T17:03:15Z,0.5701754385964912,0.4298245614035088,65,49,negative,49
2019-01-27T18:04:15Z,0.6296296296296297,0.37037037037037035,34,20,positive,34
2019-01-27T18:04:15Z,0.6296296296296297,0.37037037037037035,34,20,negative,20
2019-01-27T18:07:00Z,0.40625,0.59375,13,19,positive,13
2019-01-27T18:07:00Z,0.40625,0.59375,13,19,negative,19
2019-01-27T18:34:10Z,0.5897435897435898,0.41025641025641024,23,16,positive,23
2019-01-27T18:34:10Z,0.5897435897435898,0.41025641025641024,23,16,negative,16
2019-01-27T18:17:26Z,NA,NA,0,0,positive,0
2019-01-27T18:17:26Z,NA,NA,0,0,negative,0
2019-01-27T18:45:01Z,0.6753246753246753,0.3246753246753247,52,25,positive,52
2019-01-27T18:45:01Z,0.6753246753246753,0.3246753246753247,52,25,negative,25
2019-01-27T19:13:48Z,0.5,0.5,9,9,positive,9
2019-01-27T19:13:48Z,0.5,0.5,9,9,negative,9
2019-01-27T19:30:09Z,0.5161290322580645,0.4838709677419355,16,15,positive,16
2019-01-27T19:30:09Z,0.5161290322580645,0.4838709677419355,16,15,negative,15
2019-01-27T19:05:00Z,0.5925925925925926,0.4074074074074074,16,11,positive,16
2019-01-27T19:05:00Z,0.5925925925925926,0.4074074074074074,16,11,negative,11
2019-01-27T18:05:34Z,0.6379310344827587,0.3620689655172414,37,21,positive,37
2019-01-27T18:05:34Z,0.6379310344827587,0.3620689655172414,37,21,negative,21
2019-01-27T19:55:00Z,0.5,0.5,18,18,positive,18
2019-01-27T19:55:00Z,0.5,0.5,18,18,negative,18
2019-01-27T20:20:46Z,0.6458333333333334,0.3541666666666667,31,17,positive,31
2019-01-27T20:20:46Z,0.6458333333333334,0.3541666666666667,31,17,negative,17
2019-01-27T21:00:24Z,1,0,18,0,positive,18
2019-01-27T21:00:24Z,1,0,18,0,negative,0
2019-01-27T20:28:30Z,0.6493506493506493,0.35064935064935066,50,27,positive,50
2019-01-27T20:28:30Z,0.6493506493506493,0.35064935064935066,50,27,negative,27
2019-01-28T00:22:00Z,0.7445652173913043,0.2554347826086957,137,47,positive,137
2019-01-28T00:22:00Z,0.7445652173913043,0.2554347826086957,137,47,negative,47
2019-01-28T00:40:00Z,0.7575757575757576,0.24242424242424243,125,40,positive,125
2019-01-28T00:40:00Z,0.7575757575757576,0.24242424242424243,125,40,negative,40
2019-01-28T01:56:00Z,0.7401129943502824,0.2598870056497175,131,46,positive,131
2019-01-28T01:56:00Z,0.7401129943502824,0.2598870056497175,131,46,negative,46
2019-01-28T02:26:45Z,0.5357142857142857,0.4642857142857143,15,13,positive,15
2019-01-28T02:26:45Z,0.5357142857142857,0.4642857142857143,15,13,negative,13
2019-01-28T02:32:22Z,0.31343283582089554,0.6865671641791045,21,46,positive,21
2019-01-28T02:32:22Z,0.31343283582089554,0.6865671641791045,21,46,negative,46
2019-01-28T02:36:00Z,0.6470588235294118,0.35294117647058826,22,12,positive,22
2019-01-28T02:36:00Z,0.6470588235294118,0.35294117647058826,22,12,negative,12
2019-01-28T03:25:43Z,0.5517241379310345,0.4482758620689655,16,13,positive,16
2019-01-28T03:25:43Z,0.5517241379310345,0.4482758620689655,16,13,negative,13
2019-01-27T21:14:00Z,0.4,0.6,2,3,positive,2
2019-01-27T21:14:00Z,0.4,0.6,2,3,negative,3
2019-01-28T01:14:00Z,0.8,0.2,4,1,positive,4
2019-01-28T01:14:00Z,0.8,0.2,4,1,negative,1
2019-01-28T03:44:23Z,0.5,0.5,10,10,positive,10
2019-01-28T03:44:23Z,0.5,0.5,10,10,negative,10
2019-01-28T02:58:35Z,0.5555555555555556,0.4444444444444444,15,12,positive,15
2019-01-28T02:58:35Z,0.5555555555555556,0.4444444444444444,15,12,negative,12
2019-01-27T21:46:07Z,0.6792452830188679,0.32075471698113206,36,17,positive,36
2019-01-27T21:46:07Z,0.6792452830188679,0.32075471698113206,36,17,negative,17
2019-01-28T06:18:36Z,0.6296296296296297,0.37037037037037035,34,20,positive,34
